"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        1194,      -8.315418707,      -6.452479337,      -7.135325206,      -9.060526661
          0,           0,        1195,      -8.316059432,      -6.453050937,      -7.136625216,      -9.060366842
          0,           0,        1196,      -8.316652672,      -6.453620811,      -7.137936813,       -9.06021101
          0,           0,        1197,      -8.317201347,      -6.454189087,      -7.139257961,       -9.06005727
          0,           0,        1198,      -8.317708455,      -6.454755895,      -7.140586619,      -9.059905505
          0,           0,        1199,      -8.318177087,      -6.455321371,      -7.141920754,      -9.059755677
          0,           0,        1200,      -8.318610334,      -6.455885647,      -7.143258344,      -9.059607716
          0,           0,        1201,      -8.319011185,      -6.456448855,      -7.144597389,      -9.059461573
          0,           0,        1202,      -8.319382609,      -6.457011123,      -7.145935919,      -9.059317272
          0,           0,        1203,      -8.319727551,      -6.457572576,      -7.147272004,      -9.059174833
          0,           0,        1204,      -8.320048887,      -6.458133337,      -7.148603765,      -9.059034198
          0,           0,        1205,      -8.320349392,      -6.458693526,      -7.149929381,      -9.058895332
          0,           0,        1206,      -8.320631713,      -6.459253258,      -7.151247101,      -9.058758202
          0,           0,        1207,      -8.320898394,      -6.459812641,      -7.152555253,      -9.058622758
          0,           0,        1208,      -8.321151799,      -6.460371778,      -7.153852249,       -9.05848895
          0,           0,        1209,      -8.321394009,      -6.460930764,      -7.155136593,      -9.058356755
          0,           0,        1210,      -8.321627028,      -6.461489679,      -7.156406885,      -9.058226124
          0,           0,        1211,      -8.321852668,      -6.462048598,      -7.157661837,       -9.05809717
          0,           0,        1212,      -8.322072542,      -6.462607591,      -7.158900274,      -9.057969633
          0,           0,        1213,      -8.322288059,      -6.463166722,      -7.160121138,      -9.057843635
          0,           0,        1214,      -8.322500432,      -6.463726038,      -7.161323491,      -9.057719121
          0,           0,        1215,      -8.322710648,       -6.46428558,       -7.16250652,       -9.05759615
          0,           0,        1216,      -8.322919465,      -6.464845375,      -7.163669543,      -9.057474828
          0,           0,        1217,      -8.323127427,      -6.465405441,      -7.164812005,       -9.05735484
          0,           0,        1218,      -8.323334877,      -6.465965792,      -7.165933486,      -9.057236399
          0,           0,        1219,      -8.323541971,      -6.466526422,      -7.167033693,      -9.057119587
          0,           0,        1220,      -8.323748667,      -6.467087318,      -7.168112464,      -9.057004633
          0,           0,        1221,      -8.323954749,      -6.467648458,      -7.169169766,      -9.056891398
          0,           0,        1222,      -8.324159823,      -6.468209809,      -7.170205696,      -9.056779918
          0,           0,        1223,      -8.324363325,      -6.468771336,      -7.171220471,      -9.056670117
          0,           0,        1224,      -8.324564545,      -6.469332989,      -7.172214431,      -9.056562112
          0,           0,        1225,      -8.324762641,       -6.46989471,      -7.173188029,      -9.056455983
          0,           0,        1226,      -8.324956643,      -6.470456433,       -7.17414183,      -9.056351724
          0,           0,        1227,      -8.325145472,      -6.471018083,      -7.175076497,       -9.05624916
          0,           0,        1228,      -8.325327944,      -6.471579579,      -7.175992791,      -9.056148508
          0,           0,        1229,      -8.325502796,      -6.472140833,       -7.17689156,      -9.056049597
          0,           0,        1230,      -8.325668697,      -6.472701747,      -7.177773733,      -9.055952703
          0,           0,        1231,      -8.325824267,      -6.473262223,      -7.178640308,      -9.055857799
          0,           0,        1232,      -8.325968092,      -6.473822153,      -7.179492347,      -9.055764709
          0,           0,        1233,      -8.326098743,      -6.474381426,      -7.180330966,      -9.055673606
          0,           0,        1234,      -8.326214798,      -6.474939928,      -7.181157324,       -9.05558439
          0,           0,        1235,      -8.326314853,       -6.47549754,      -7.181972617,      -9.055497009
          0,           0,        1236,      -8.326397544,      -6.476054146,      -7.182778065,      -9.055411708
          0,           0,        1237,      -8.326461569,      -6.476609621,      -7.183574905,      -9.055328371
          0,           0,        1238,      -8.326505705,      -6.477163842,       -7.18436438,      -9.055246956
          0,           0,        1239,      -8.326528843,      -6.477716688,      -7.185147733,      -9.055167449
          0,           0,        1240,      -8.326529966,      -6.478268038,      -7.185926195,      -9.055090005
          0,           0,        1241,      -8.326508181,      -6.478817772,      -7.186700978,      -9.055014524
          0,           0,        1242,      -8.326462754,      -6.479365769,      -7.187473269,      -9.054941033
          0,           0,        1243,       -8.32639313,      -6.479911916,      -7.188244219,      -9.054869666
          0,           0,        1244,      -8.326298902,        -6.4804561,      -7.189014938,      -9.054800402
          0,           0,        1245,      -8.326179844,      -6.480998211,      -7.189786484,      -9.054733248
          0,           0,        1246,      -8.326035922,      -6.481538147,      -7.190559862,      -9.054668214
          0,           0,        1247,      -8.325867306,       -6.48207581,      -7.191336016,      -9.054605311
          0,           0,        1248,      -8.325674256,      -6.482611112,      -7.192115833,      -9.054544554
          0,           0,        1249,      -8.325457367,      -6.483143966,      -7.192900125,      -9.054485951
          0,           0,        1250,      -8.325217464,      -6.483674299,      -7.193689616,      -9.054429501
          0,           0,        1251,      -8.324955593,      -6.484202038,      -7.194484955,      -9.054375331
          0,           0,        1252,      -8.324672997,      -6.484727121,      -7.195286712,      -9.054323045
          0,           0,        1253,      -8.324371109,      -6.485249494,      -7.196095375,      -9.054272841
